time_step,quat_err_w,quat_err_x,quat_err_y,quat_err_z,quat_total_err,omega_err_x,omega_err_y,omega_err_z,omega_rmse_t
12902,0.0005886555,-0.00026123226,0.0030851066,0.00118725,0.0033678187,0.0024768189,0.022798866,0.034484208,0.023910135
12903,0.0001321435,-0.0009262264,0.0006598085,0.0012820363,0.001718814,-0.001051344,0.013037831,0.03069359,0.019262977
12904,1.92523e-05,-0.0001489371,-0.00050501525,0.00066398084,0.00084762246,0.022203319,0.042378426,0.026222557,0.03149889
12905,0.0001552105,0.001045689,-0.0009792447,0.00039976835,0.0014954233,0.03530898,0.032485545,0.0266819,0.03169626
12906,5.4955482e-05,0.0011555254,-0.0014933497,0.00013108552,0.0018935511,0.035535745,0.02647996,0.03128493,0.03131945
12907,-8.028746e-05,0.0013033897,-0.0024358034,-2.9206276e-05,0.0027639214,0.025995284,0.020440847,0.038751125,0.0294122
12908,-8.165836e-05,0.0017360598,-0.0033863634,0.00023925304,0.0038138262,0.02904103,0.016409576,0.041861176,0.030903148
12909,-0.00017815828,0.0018816888,-0.004471317,0.00044053793,0.0048743454,0.03418822,0.018939435,0.04984793,0.036571175
12910,-0.00017434359,0.002130121,-0.005008608,0.00063866377,0.0054828697,0.03813734,0.027086094,0.0602476,0.04403743
12911,4.7445297e-05,0.0033373833,-0.005232379,0.0006733835,0.0062427246,0.033358634,0.041018695,0.059916228,0.046134897
12912,0.0004374385,0.005493447,-0.007096365,0.0019965023,0.009204007,0.030110959,0.049019217,0.053504884,0.045359038
12913,-0.0002605915,0.0028586537,-0.008131072,0.0020939559,0.008873488,0.014659926,0.05069062,0.049049646,0.041594554
12914,-0.00066906214,0.00093880296,-0.009220615,0.003112018,0.009799663,0.0141203925,0.03582631,0.058053285,0.04022062
12915,-0.0007598996,0.0007020235,-0.00972648,0.0033910722,0.0103524905,0.0070900545,0.024089858,0.059975564,0.037539575
12916,-0.0011211038,-0.0007785857,-0.009878516,0.0033067316,0.010506314,-0.00036269426,0.022866413,0.055351958,0.03457766
12917,-0.0010173321,-0.0016141087,-0.008894891,0.0041121542,0.009983446,0.0076476038,0.028751329,0.050720155,0.03394927
12918,-0.00092315674,-0.0016423464,-0.007767305,0.003683105,0.00880033,0.0091148615,0.029957801,0.03853908,0.028669445
12919,-0.00085413456,-0.0017888993,-0.0068579316,0.0034553707,0.007930985,0.0137375,0.024709612,0.04356654,0.029985147
12920,-0.000962615,-0.0023150146,-0.007104665,0.0037401915,0.008411375,0.025618777,0.013791196,0.06559317,0.04142858
12921,-0.0011351705,-0.0030217618,-0.0077596307,0.004266113,0.009425033,0.03292866,-0.007201448,0.07264231,0.046235137
12922,-0.0011821985,-0.003662631,-0.0068166554,0.0039268583,0.008757823,0.019733652,0.011857051,0.051371783,0.032501623
12923,-0.0009995699,-0.0034888089,-0.0059267133,0.003974244,0.008005715,0.0140475035,0.022224331,0.04756944,0.031379953
12924,-0.0010887384,-0.0037703514,-0.00616464,0.004033521,0.008347034,0.017411679,0.014671594,0.026698276,0.020258497
12925,-0.0009291768,-0.0027433783,-0.0064135194,0.003905341,0.008048255,0.033702374,0.002534585,0.0033293068,0.019607468
12926,-0.0007047653,-0.0018721372,-0.0060277134,0.0037789494,0.0073902216,0.037508175,-0.01011594,-0.010249913,0.023196667
12927,-0.0005145073,-0.0009635836,-0.0056984574,0.0034529269,0.006751913,0.033513427,-0.017023884,-0.01384908,0.023128333
12928,-0.0004875064,-0.0006183833,-0.0058124065,0.0032817423,0.0067211576,0.023482636,-0.018247165,0.006126046,0.01753018
12929,-0.0003017187,0.00022239983,-0.0049127936,0.0024723858,0.005512597,0.01687698,-0.015425518,0.0046516955,0.013471171
12930,0.0007660389,0.0037012547,-0.0022761673,0.0021523088,0.0049091214,0.020093054,-0.008688107,0.021790177,0.017832795
12931,-8.4102154e-05,-0.0006456822,-0.0001603961,0.00046032667,0.0008133918,-0.005954802,0.015987478,0.008701488,0.011057049
12932,-0.00067818165,-0.003470406,0.0005605668,-0.00022342801,0.003587172,-0.017791271,0.0189232,0.010473654,0.016169047
12933,-0.00067174435,-0.0027812421,-0.00032791495,-0.0002745688,0.0028930027,-0.013128966,0.0112667605,0.016778812,0.013914479
12934,-0.0002617836,-0.0010653734,-0.00017599761,-9.6306205e-05,0.0011152583,-0.0066352338,0.0035517141,0.023899011,0.014466095
12935,-0.00013613701,-0.00084012747,0.0003529042,-9.3862414e-05,0.0009261204,-0.0104523,0.0021162182,0.04009425,0.023953272
12936,0.00019711256,0.00025449693,0.0010694563,-7.6919794e-05,0.0011194979,0.0007021576,0.0032268986,0.04241109,0.024560172
12937,0.00082987547,0.002752453,0.0018124431,3.20673e-05,0.0033986277,0.0032089055,0.0050423965,0.029139854,0.017174147
12938,0.0012194514,0.0036156327,0.0031178147,0.00021928549,0.004932415,-0.009819731,0.005820282,0.0343571,0.020902257
12939,0.0014969707,0.0036229938,0.005012378,0.00027674437,0.006369264,-0.02177976,0.0096348,0.034398302,0.024155265
12940,0.0014341474,0.002566114,0.006409541,-8.195639e-06,0.0070515247,-0.039544463,0.0322581,0.030887075,0.034440096
12941,0.0013464689,0.0019810349,0.006731212,-9.278953e-05,0.0071452996,-0.043689728,0.046475433,0.028035738,0.040227525
12942,0.0007994771,-0.0001372844,0.006037742,-0.0002362132,0.0060965675,-0.035568938,0.043812428,0.019076176,0.034392726
12943,0.0006568432,-0.0012290478,0.00619179,0.00012660027,0.006347936,-0.014956489,0.04382523,0.022975117,0.029845174
12944,0.00053960085,-0.0021514297,0.0065565705,0.00024594367,0.00692596,-0.006791465,0.04905273,0.026175633,0.03233913
12945,0.00083756447,-0.0009859949,0.006897956,0.00032879412,0.0070259236,-0.0073222667,0.054466967,0.027211554,0.035405908
12946,0.0013000965,0.0008800924,0.0076310784,0.00023186207,0.0077943522,-0.0063777864,0.063899614,0.029119097,0.04070937
12947,0.0014926791,0.0012221485,0.008742511,3.8042665e-05,0.008952916,-0.022769652,0.07308394,0.04377685,0.05091212
12948,0.0013216734,0.0014714748,0.006542638,0.00057178736,0.0068589435,-0.021724962,0.0517077,0.028452374,0.036309768
12949,0.0011011958,0.002101913,0.0034404248,0.0011746138,0.004341303,-0.012127131,0.034699418,0.023068525,0.025055097
12950,0.00090676546,0.0019735098,0.0028596371,0.0006187856,0.0036438145,-0.026861686,0.032800898,0.008030586,0.024912776
12951,0.0006235838,0.00059092045,0.0033512264,0.00010316074,0.0034611276,-0.053210545,0.033861905,0.00023352355,0.03641449
12952,0.00069987774,0.0007183999,0.0039597005,-0.00015412271,0.0040876535,-0.04623775,0.0043179914,-0.012357157,0.027744515
12953,0.0003516078,-0.00051525235,0.003606677,-0.00047922134,0.0036914612,-0.04437677,0.0031862408,-0.016226403,0.027341945
12954,0.000104010105,-0.0011815727,0.0030063987,-0.0006496459,0.0032965748,-0.06172994,-0.0071697384,-0.026628383,0.039034434
12955,0.00017386675,9.018183e-05,0.0016895235,-0.0006097108,0.0018068203,-0.022443047,-0.0050667077,-0.034255084,0.023824167
12956,0.000109016895,0.00024229288,0.0011508316,-0.0007133782,0.0013798233,-0.008704534,-0.0047453865,-0.037829015,0.022578176
12957,0.0001348257,0.000124529,0.0020547211,-0.0012546778,0.0024144938,-0.016147716,-0.004040383,-0.027163371,0.018393135
12958,0.00017911196,-0.00031933188,0.0031787753,-0.0014657229,0.0035195185,-0.0013824254,0.021456257,-0.018230991,0.016275248
12959,0.0002528429,-0.0006555319,0.004123375,-0.00144808,0.0044263764,0.0041426755,0.014254779,-0.007909255,0.009711107
12960,0.0002681613,-0.0003002137,0.003290981,-0.0010318011,0.0034723491,0.008674741,-0.0029058456,0.017207008,0.011251314
12961,0.00037062168,0.00035597384,0.0021265,-0.00012037158,0.0021910202,0.01632519,-0.020949662,0.035882786,0.0257745
12962,0.0003965497,0.0013912916,0.00019712746,0.00056122243,0.0015642168,0.03303095,-0.033786975,0.03930284,0.035483878
12963,0.0004002452,0.0023585856,-0.0016428828,0.001132682,0.0031153099,0.052908,-0.038612444,0.04361905,0.0454342
12964,0.00060009956,0.0041608512,-0.0030795187,0.0015264452,0.0054301266,0.08289796,-0.024132375,0.037032496,0.054239742
12965,0.0006147623,0.0038749278,-0.0024279058,0.0013336092,0.0048027323,0.07520328,-0.025442503,0.06126502,0.057897195
12966,0.00083220005,0.003432706,-0.0002822429,0.0011902303,0.0037379588,0.07273205,-0.022198465,0.0696886,0.059551727
12967,-0.00029045343,-0.0006787181,-0.0015754551,0.0005657822,0.0018295327,0.061647285,-0.009992678,0.05134896,0.046679605
12968,-0.0004951358,-0.00093223155,-0.0027019978,0.0006983876,0.002983748,0.05053097,-0.004031934,0.0286553,0.033619247
12969,-0.0005232096,-0.00083585083,-0.0032789558,0.00096796453,0.0035582162,0.030375859,-0.0043495074,0.030315034,0.024903897
12970,-0.00041520596,-0.0005675256,-0.0034438968,0.0014806688,0.0038140905,0.012119958,-0.0077796727,0.047078896,0.028424397
12971,-0.0002425313,-0.00056400895,-0.002505377,0.0016558319,0.0030652275,-0.0015293679,0.006546109,0.052188583,0.030380031
12972,-0.00013494492,-0.00021985173,-0.0021771789,0.0015686005,0.002695767,-0.002457194,0.022936713,0.052958928,0.033350557
12973,5.2452087e-06,0.00042925775,-0.0019657016,0.0014076233,0.0024555398,0.0039978717,0.03273329,0.0533838,0.03622744
12974,3.7133694e-05,0.0010831654,-0.002649963,0.0014343411,0.0032022279,0.0051984303,0.032541003,0.053492554,0.03627393
12975,-9.4652176e-05,0.0005226135,-0.0029806048,0.0016451925,0.0034456854,-0.010569353,0.040764447,0.060080625,0.042360097
12976,-0.000338912,-0.0006747395,-0.002705291,0.0013599247,0.0031205975,-0.02797931,0.055525236,0.050548986,0.046264075
12977,-0.0003836751,-0.0008868426,-0.002049327,0.0006930977,0.0023693505,-0.042035904,0.064800635,0.039209455,0.050011735
12978,0.00017660856,0.00029216707,0.0010519177,-0.00025698543,0.0011353962,-0.030313753,0.059151046,0.032891545,0.042815976
12979,0.00040620565,0.00092704594,0.0015306771,-5.7742e-05,0.0018359531,-0.023400582,0.038124107,0.037456803,0.033685047
12980,0.00049597025,0.0015303195,0.00078959763,0.00045509636,0.0018489027,-0.025565594,0.028706849,0.042925727,0.033268105
12981,0.0004466772,0.0015754849,0.0007544011,0.00011870265,0.0018068992,-0.028081946,0.020486176,0.019604076,0.023040535
12982,0.0002859831,0.001081124,0.00043566525,2.9876828e-05,0.0012005466,-0.040012404,0.015410528,0.025646713,0.028845742
12983,0.00017511845,0.000363335,0.0005752146,0.000108614564,0.0007108782,-0.04738368,0.008344144,0.038791116,0.035681874
12984,0.00022649765,0.00031270087,0.00066174567,0.0004236549,0.0008754849,-0.03880123,0.0012678504,0.049726367,0.03642277
12985,9.125471e-05,-0.00013816357,0.0006389767,0.0001552999,0.00067810464,-0.020522848,0.0009083748,0.044933733,0.028525151
12986,-0.0002900362,-0.0012850612,-1.0877848e-06,-0.00021061301,0.0013341148,-0.01135616,0.0035234317,0.0521987,0.030908905
12987,-0.0004911423,-0.0019794703,-5.595386e-05,-0.00055633485,0.0021147488,-0.006469205,0.0057523698,0.054870278,0.03207121
12988,-0.0005414486,-0.0021979213,0.00020751357,-0.0008482486,0.002426234,0.012178779,0.0068183616,0.05096773,0.030509684
12989,-0.0005130172,-0.002338335,0.001078099,-0.0013043284,0.0029316493,0.016988568,0.0055302978,0.035559833,0.022976056
12990,-0.00079894066,-0.0034797043,0.00084476173,-0.0014443696,0.0039429017,0.0032647848,0.0025620833,0.017326104,0.010286188
12991,-0.0007562041,-0.0036927015,0.0010449439,-0.0010921359,0.004061103,-0.0114720985,0.0030432045,0.009254741,0.008689464
12992,-0.00025343895,-0.0017327964,0.0014555901,-0.0007812828,0.00240748,-0.0077060238,0.0007354915,0.011225565,0.007872676
12993,0.0003925562,0.00083097816,0.0024076402,-0.00077961385,0.0026924254,0.010152668,0.0057856627,0.007905292,0.008145432
12994,0.00046813488,0.0009198785,0.0031116307,-0.001053378,0.0034434253,0.017927244,0.018877849,-0.010624561,0.016234126
12995,0.00060260296,0.0012618303,0.0031578094,-0.00066533685,0.0035170696,0.023255575,0.021041289,0.0037548505,0.018236015
12996,0.0005919337,0.00094632804,0.0029601157,-0.00015929341,0.003167583,0.04409147,0.020691082,0.018464418,0.030072765
12997,0.00023281574,-0.0012069792,0.0033100992,-6.516278e-05,0.0035315726,0.057775307,0.014029104,0.011076864,0.03491656
12998,0.00022494793,-0.0013463497,0.0029929131,0.00035206974,0.0033082836,0.061015405,0.015687998,0.005386182,0.036505725
12999,0.00024187565,-0.0011919588,0.002981618,0.00027236342,0.00323164,0.05094418,0.026706707,-0.0049003395,0.03332952
13000,0.000680089,0.0012094378,0.002968952,4.670024e-05,0.0032775172,0.056683794,0.04130844,-0.027231254,0.04343954
13001,0.0007224083,0.0016422868,0.0030159056,-0.0002784878,0.0035202587,0.048151996,0.056717925,-0.03271445,0.046924666
13002,0.0008251667,0.003161624,0.0018905699,-0.0004862249,0.0038062364,0.044414688,0.07224846,-0.03312733,0.05256718
13003,0.0006003976,0.0039227456,-0.00041489303,-0.0007033199,0.0040515685,0.03868828,0.07023378,-0.03671942,0.05091785
13004,0.00046223402,0.0026358068,0.0004415214,-0.0008035749,0.0028287473,0.0034930855,0.06604288,-0.017726028,0.039530896
13005,0.0006083846,0.0031683892,0.0012230128,-0.0012935996,0.0036848316,0.016606927,0.0666541,-0.020616105,0.041406855
13006,0.00023537874,0.0022272468,4.3287873e-05,-0.0013737828,0.0026277718,0.026699841,0.07297288,-0.016166057,0.04582308
13007,0.00017684698,0.0018315613,0.0001437366,-0.0013528466,0.0022883937,0.036480114,0.06661226,-0.023312736,0.045867473
13008,3.5643578e-05,0.0015188456,-0.00032281876,-0.0014117807,0.0020989282,0.039137423,0.046910122,-0.033718225,0.040287368
13009,-1.1384487e-05,0.0017848313,-0.0011749715,-0.001227498,0.0024643582,0.04570408,0.030021667,-0.03252771,0.036734253
13010,0.00040131807,0.0036616027,-0.00066784024,-0.0015036911,0.004034289,0.07360645,0.03534098,-0.046977185,0.05438673
13011,0.00044363737,0.0029964,0.0007674992,-0.001806289,0.0036092883,0.072617054,0.047609463,-0.024685625,0.05211934
13012,0.0008376837,0.003606692,0.00280568,-0.0020817518,0.005090724,0.057530418,0.060888678,5.5663288e-05,0.048363842
13013,0.0013877153,0.0054587275,0.0040639937,-0.0022041649,0.007286827,0.055214345,0.06842135,0.0027955025,0.05078687
13014,0.0015753508,0.0063081235,0.003927976,-0.0020196885,0.007860171,0.044789195,0.068927586,0.011249423,0.047901403
13015,0.0016291142,0.0069367737,0.0030872524,-0.0017275065,0.007955391,0.03526926,0.06064503,0.029412515,0.04391976
13016,0.0016670227,0.0073423833,0.0023257583,-0.0013217181,0.007990347,0.039564013,0.05026537,0.053868324,0.0482829
13017,0.0019093752,0.008795336,0.0014654845,-0.0008559823,0.009158821,0.05818811,0.03940898,0.061778404,0.05402313
13018,0.0020002723,0.009441957,0.0005912632,-0.00029671192,0.009674155,0.06599355,0.030198202,0.06334808,0.05561792
13019,0.0017516613,0.007078722,0.002039194,-0.0003144741,0.0075785113,0.062182367,0.032727867,0.076972306,0.06017335
13020,0.0002770424,0.0006068647,0.0021678954,-0.0012512952,0.0025904723,0.07233225,0.034594506,0.08695856,0.06828988
13021,-6.258488e-05,0.00010184944,0.00078877807,-0.001355812,0.0015731137,0.0668945,0.024011493,0.074198976,0.05932092
13022,-0.0005989671,-0.0013391078,-0.0007573664,-0.0012207031,0.002053215,0.050579503,0.00878036,0.07442628,0.05220042
13023,-0.0010208488,-0.002826646,-0.0013307482,-0.0012416989,0.003513512,0.014955819,-0.011981487,0.07709649,0.045866117
13024,-0.0011194944,-0.0033920854,-0.0012295693,-0.0011664778,0.0039537353,-4.9352646e-05,-0.015949726,0.07367927,0.043524057
13025,-0.0011934042,-0.0038580298,-0.0009190887,-0.0012897551,0.0043378337,-0.01510331,-0.023480818,0.06554063,0.041130006
13026,-0.0012897253,-0.0043085814,-0.0006568581,-0.0015286803,0.0047953716,-0.023021981,-0.023986623,0.06629856,0.042820822
13027,-0.0014408827,-0.0038090497,-0.0013303459,-0.0025189817,0.0049699186,-0.010406621,-0.023474455,0.03368327,0.024453428
13028,-0.0021873116,-0.005323574,-0.0028214157,-0.003575176,0.007339417,-0.0046854764,-0.019046813,0.0026685447,0.011428852
13029,-0.00300169,-0.008336216,-0.003338635,-0.003868863,0.010228257,-0.018465541,0.0007065609,0.003342554,0.010842019
13030,-0.0038339496,-0.011142224,-0.0039482564,-0.0044207275,0.013190143,-0.027758282,0.026399668,-0.0015746653,0.022135524
13031,-0.0042411685,-0.012959391,-0.0033624768,-0.0049471557,0.014890061,-0.0330177,0.04771456,-0.018108323,0.035093963
13032,-0.004145324,-0.011510685,-0.004740745,-0.0050569624,0.014061548,0.0063820602,0.053172406,-0.026124343,0.034402113
13033,-0.004163027,-0.0109521,-0.0061436743,-0.0045230985,0.013981503,0.04823421,0.049254656,-0.039006636,0.04573138
13034,-0.0043676496,-0.011569798,-0.007313207,-0.0036751926,0.014829923,0.05879501,0.036335453,-0.05187443,0.04989347
13035,-0.004632592,-0.013030872,-0.0075191557,-0.0029916018,0.016023481,0.05651232,0.021423604,-0.055453926,0.047355928
13036,-0.0049083233,-0.014104873,-0.008011475,-0.0026537627,0.017154163,0.038115725,0.015708774,-0.05177802,0.03821229
13037,-0.005038917,-0.014566377,-0.008215204,-0.0026351511,0.017663624,0.032335147,0.012715779,-0.05987075,0.03996565
13038,-0.00497061,-0.014349908,-0.007986382,-0.0028478056,0.017393077,0.03458467,0.011631198,-0.062816724,0.041941725
13039,-0.004968405,-0.014548317,-0.007840022,-0.0027658194,0.01747725,0.029802486,0.023152001,-0.05547595,0.038737513
13040,-0.0039129257,-0.012786299,-0.0047511607,-0.001939565,0.014322565,0.052068338,0.0050788596,-0.054946423,0.04380265
13041,-0.003609717,-0.011611655,-0.0044239163,-0.0021498203,0.013116911,0.05670744,0.00660681,-0.044227168,0.04169503
13042,-0.0037032962,-0.012253851,-0.0041995645,-0.002102077,0.013635481,0.058646858,0.023714475,-0.0037779063,0.036588263
13043,-0.0039155483,-0.014274135,-0.0030038208,-0.0017700493,0.015206527,0.048119694,0.042768367,0.033210382,0.04182331
13044,-0.0028336644,-0.01105918,-0.0019941777,-0.00057061017,0.011603339,0.03895709,0.05141502,0.015537351,0.03830826
13045,-0.002569139,-0.010310531,-0.0014202148,-0.0006123334,0.01073776,0.029149115,0.060312837,0.0031646043,0.038718317
13046,-0.0014350414,-0.006351769,-0.00026111305,-0.00015838444,0.0065190163,0.034297943,0.07200921,0.0016718358,0.04605964
13047,-0.00023299456,-0.0018636137,0.0010814816,-3.0234456e-05,0.0021674545,0.03216973,0.08080447,0.0035823137,0.050256297
13048,0.00046938658,0.0011136532,0.0013130754,0.00023771822,0.00180034,0.021842152,0.09275793,-0.007713303,0.055198453
13049,0.0005582571,0.0015300661,0.0008931905,0.0007350445,0.001997707,0.0139710605,0.093179055,0.009781331,0.05469065
13050,0.00062030554,0.0019558966,0.0004092604,0.0011084974,0.00236782,0.0023075938,0.091161996,0.015205234,0.05337613
13051,0.00018495321,-0.00031870604,0.0001629293,0.001671344,0.0017192202,-0.0076143444,0.07774529,0.02207312,0.046866942
13052,0.00014048815,-0.0008545816,3.735721e-05,0.0023260862,0.0024823616,0.003884554,0.055971123,0.041817337,0.04040027
13053,-0.00011956692,-0.0016025156,-0.00027768314,0.0019066334,0.0025089262,-0.016917557,0.055134267,0.00616163,0.0334861
13054,-0.00051629543,-0.0029708743,-0.00062040985,0.0014496744,0.0034028105,-0.044781476,0.04127241,-0.01429221,0.036115833
13055,-0.0007709861,-0.003518656,-0.0015134215,0.001413539,0.0041549844,-0.09270948,0.007852677,-0.0075827837,0.053895615
13056,-0.00084501505,-0.0037581474,-0.0016849339,0.0014142543,0.004435858,-0.10356596,-0.016177893,-0.013616651,0.06102744
13057,-0.00077044964,-0.0033477545,-0.0016005337,0.0012190118,0.003981049,-0.115256,-0.03247547,-0.0065086186,0.06923623
13058,-0.00076812506,-0.0032642037,-0.0014876723,0.0009534508,0.0037904195,-0.12726171,-0.038715787,0.013489455,0.077193305
13059,-0.00094401836,-0.0037908256,-0.0015512556,0.00047958642,0.0042305943,-0.1419123,-0.03977999,0.036863774,0.08771257
13060,-0.0010207891,-0.0036732852,-0.001638189,-0.00022661686,0.0041557252,-0.15114373,-0.04182452,0.04146576,0.09365384
13061,-0.0010499358,-0.0033522695,-0.001607731,-0.0010279566,0.0039976956,-0.15892957,-0.033312038,0.04303679,0.096988775
13062,-0.0010408163,-0.0029013455,-0.0022106916,-0.0009663999,0.0039143567,-0.15955386,-0.020977415,0.06429738,0.100052714
13063,-0.0010843277,-0.002375126,-0.00349617,-0.0005848855,0.004402532,-0.14120536,-0.018781437,0.08004701,0.09433843
13064,-0.0014965534,-0.0036120117,-0.004624322,-0.00050198287,0.0060764006,-0.12697904,-0.030823506,0.09736216,0.09408003
13065,-0.0017731786,-0.0037853867,-0.0056129694,-0.0012170896,0.0071035237,-0.10927313,-0.051262174,0.061733127,0.07827176
13066,-0.0016602278,-0.0023932606,-0.0057391077,-0.0024155825,0.006874332,-0.08884508,-0.05810263,0.043061644,0.06614043
13067,-0.0011922121,-0.0009521693,-0.003715217,-0.0035383403,0.0053526335,-0.07151617,-0.046290375,0.026261568,0.051468536
13068,-0.00048488379,-0.0006428361,0.0006928593,-0.003822513,0.003967368,-0.020526305,0.005563358,0.025965929,0.019377906
13069,3.093481e-05,0.00053857267,0.0025239438,-0.0037614778,0.0045618005,0.007610269,0.026228428,0.01464659,0.017891983
13070,0.000104248524,0.0010372698,0.002020672,-0.0033603385,0.004057313,0.038704276,0.034823924,0.034859926,0.036175225
13071,0.00013059378,0.0015880316,0.0012296736,-0.0030655935,0.0036672687,0.058664877,0.043869976,0.039971292,0.04817969
13072,1.6868114e-05,0.0011718571,-5.9098005e-05,-0.0017308593,0.002091148,0.060264837,0.0525009,0.04202473,0.052135315
13073,0.00048816204,0.0034060776,-0.00041984022,-0.0009361878,0.003590596,0.089035034,0.06303219,0.043825388,0.06787478
13074,0.00032019615,0.0022023767,-1.6272068e-05,-0.0009240508,0.0024097974,0.060288716,0.057793718,0.050552517,0.05636311
13075,0.00044125319,0.000693053,0.002576828,-0.0006817728,0.0027892443,0.025791101,0.042495172,0.045676917,0.038976066
13076,0.00018525124,0.00024355948,0.0013787746,-0.0006029159,0.0015356322,0.013165088,0.039165527,0.03433016,0.031015147
13077,-0.00015372038,-0.00018529594,-0.0002143979,-0.0007642731,0.0008294844,-0.008897904,0.035572097,0.029778808,0.027272234
13078,-0.0004898906,-0.0017098337,-0.00080803037,-0.0002898872,0.0019749613,-0.032204717,0.033690058,0.020408958,0.029375099
13079,-0.0005017519,-0.001316607,-0.0010602772,-0.0007709339,0.0019245093,-0.042651698,0.029386386,0.00723204,0.03019398
13080,-0.0004988313,-0.0008467734,-0.0013040006,-0.0012748167,0.0020715774,-0.031463332,0.03622435,-0.004521519,0.027824383
13081,-0.00055652857,-0.0005031526,-0.0019007325,-0.0016308874,0.002614472,-0.024088686,0.03178379,-0.006199062,0.023301663
13082,-0.0006658435,-0.0007378012,-0.0020924062,-0.0019791871,0.0030468088,-0.01881861,0.034650177,-0.009224176,0.023379907
13083,-0.0008366704,-0.0014403015,-0.0021633357,-0.002215974,0.003516397,-0.02553846,0.035272434,-0.0034985542,0.025222989
13084,-0.0010002255,-0.0025855452,-0.0017468929,-0.0022359341,0.00396693,-0.045379274,0.03303367,-0.009250134,0.0328434
13085,-0.001354456,-0.0048559606,-0.0007471144,-0.0027162805,0.0057750554,-0.0667284,0.024113491,-0.018185765,0.042288147
13086,-0.001301229,-0.0052909404,0.00024797022,-0.0027842522,0.006123789,-0.07101061,0.020593852,-0.025445402,0.045144517
13087,-0.0010368824,-0.0047525465,0.00087842345,-0.002179727,0.005402283,-0.08200084,0.0057335645,-0.017291248,0.048497416
13088,-0.00076824427,-0.0033860356,0.0005095452,-0.0017347783,0.0039146557,-0.078875065,-0.007729903,-0.032201886,0.04938957
13089,-0.00073069334,-0.0026039183,-0.0006173253,-0.0013456643,0.0030832135,-0.072552614,-0.02370067,-0.045901954,0.051421765
13090,-0.0006943345,-0.002870828,-0.00038059056,-0.00081801414,0.0030883246,-0.078149416,-0.03077598,-0.035310984,0.052603416
13091,-0.00089484453,-0.0030386448,-0.0015403181,-0.0008981377,0.0036350158,-0.070704125,-0.033333406,-0.03298658,0.048984025
13092,-0.00081813335,-0.0023761243,-0.0016243458,-0.0013594329,0.0032866192,-0.05622004,-0.031058058,-0.039721012,0.043600667
13093,-0.0009768009,-0.002724558,-0.0020762533,-0.0016893223,0.0039423336,-0.03992209,-0.014464483,-0.029119521,0.0297262
13094,-0.0014318824,-0.0043745935,-0.0030053556,-0.0017742664,0.005776464,-0.011979088,-0.010272965,-0.017732888,0.01370508
13095,-0.0015875697,-0.0048909187,-0.0035306215,-0.0016500354,0.006452082,-0.0010400116,-0.012616262,-0.004698664,0.0077959206
13096,-0.00061410666,-0.0011236072,-0.0027825683,-0.00022176653,0.0030710725,0.021536633,-0.018077254,0.010802507,0.017390685
13097,-0.0007838607,-0.0014511943,-0.0035167187,-0.0003245622,0.0038978267,0.040577263,-0.022747487,0.007124454,0.027170574
13098,-0.000657022,-0.0008234978,-0.0036831647,-3.4950674e-05,0.0038310247,0.049135745,-0.02306436,0.011841923,0.03207552
13099,0.0004683733,0.0034123808,-0.0022588968,0.001502052,0.0043843463,0.046554774,-0.0143985,0.021432787,0.030735582
13100,0.0006709099,0.0042410344,-0.0019318312,0.0015989691,0.0049724407,0.047014832,-0.008709878,0.020024091,0.029928919
13101,0.00092971325,0.004985094,-0.0010069907,0.0016411841,0.005424301,0.04568915,-0.0006111413,0.019686133,0.028725225
13102,0.0013118386,0.00619705,0.00029075146,0.0016147494,0.006543417,0.058957264,0.006697893,0.023919761,0.03693677
13103,0.001149714,0.0053378344,0.00029449165,0.00158865,0.0056942822,0.062178522,0.011451259,0.026169479,0.03950587
13104,0.0005709529,0.0027246326,-0.00049217045,0.001607947,0.0032522816,0.03846903,-0.005761355,0.026653439,0.027224164
13105,8.3088875e-05,0.00018954277,-0.0006071478,0.0015471801,0.0016748806,0.0013998896,-0.010376379,0.02455622,0.015412515
13106,0.00016576052,0.0007366985,-0.0009289086,0.0018629879,0.0022144518,0.0078204125,-0.011664182,0.029329896,0.018774582
13107,5.352497e-05,0.0007311851,-0.0014943779,0.0014031231,0.00217702,0.013808981,-0.008009881,0.0005071759,0.009221413
13108,-0.0002964735,-0.00068078935,-0.0020190552,0.001124002,0.0024272073,0.013637409,-0.010041539,-0.012506366,0.012154843
13109,-0.0006060004,-0.0015512705,-0.0029390007,0.0007417053,0.0034585444,0.02043128,-0.014528874,-0.033720136,0.02425952
13110,-0.000500381,-0.0005978346,-0.0035240948,0.0008264333,0.003702705,0.034901902,-0.015832085,-0.039471954,0.03176388
13111,-0.0005648732,-0.0012301356,-0.0032060072,0.000960052,0.0036100552,0.04864028,-0.012513999,-0.028151333,0.033241414
13112,-0.00045138597,-0.0005952567,-0.003155671,0.0008424148,0.0033505226,0.047464967,-0.0037487224,-0.009464294,0.028027063
13113,-0.0005530119,-0.0011760592,-0.0028035939,0.00028618425,0.0031033817,0.011008866,0.0011424795,0.011835456,0.00935554
13114,-0.00035846233,-0.000549227,-0.0018311217,-0.00034043938,0.0019746015,-0.009108998,0.0070137903,0.028738469,0.017870521
13115,-0.00049352646,-0.0014199913,-0.001735203,-0.00018978864,0.0023036695,-0.027376365,0.015516989,0.032802075,0.026243847
